Date,Ave.T,Max.T,Min.T,Prec(mm),Press(Hpa),Wind dir,Wind sp (km/h),Cloud.c
3/20/2018,6.7,11.1,2.2,0,1028,165,8,7
3/19/2018,8.2,15,1.3,0,1027.1,167,7,7
3/18/2018,6.3,12.3,0.4,0,1023,219,5,7
3/17/2018,1.3,2.7,-0.1,3.7,1024.9,131,4,8
3/16/2018,4.2,9.7,-1.2,0.4,1029.4,206,9,5
3/15/2018,10.8,14.3,7.3,0,1029.3,119,13,4
3/14/2018,11.2,14.9,7.4,0,1010.5,64,11,7
3/13/2018,10.8,19.6,2.1,0,1008.9,96,6,7
3/12/2018,6,12.4,-0.5,0,1011.1,230,5,7
3/11/2018,2,7.1,-3,0,1020.9,63,5,8
3/10/2018,6.3,12.4,0.2,0,1024.2,143,7,6
3/9/2018,2.6,9.7,-4.4,0,1020.2,104,6,7
3/8/2018,1.1,6.6,-4.5,0,1031,193,10,1
3/7/2018,0,3.2,-3.2,0,1028.6,88,6,7
3/6/2018,0.4,4.9,-4.1,0,1034,150,8,7
3/5/2018,2.3,8.2,-3.6,0,1030.6,155,10,6
3/4/2018,5.8,8.4,3.1,0,1023.5,158,8,7
3/3/2018,6.4,11.4,1.4,0,1009.2,75,5,7
3/2/2018,4.2,9.8,-1.4,0,1006.8,68,5,4
3/1/2018,3.1,8.7,-2.4,0,1018,210,11,2
2/28/2018,4.2,8.2,0.3,0,1013.1,237,12,7
2/27/2018,2.3,5.1,-0.5,0,1021.3,171,8,8
2/26/2018,3.6,10.5,-3.2,0,1019.1,54,6,7
2/25/2018,-0.5,6.3,-7.3,0,1022.6,210,6,3
2/24/2018,-0.3,3.2,-3.8,0,1032.4,197,9,7
2/23/2018,3.8,12.1,-4.6,0,1024.1,56,9,6
2/22/2018,2.1,9.6,-5.4,0,1016.1,332,4,5
2/21/2018,1.4,8.9,-6.2,0,1021.7,224,6,3
2/20/2018,3.6,7.5,-0.3,0,1027.5,333,9,7
2/19/2018,1.1,5,-2.9,0,1025.9,68,5,7
2/18/2018,0.9,8.1,-6.2,0,1024.8,88,5,7
2/17/2018,-1.8,2.3,-5.9,0,1024.2,58,6,7
2/16/2018,1.2,8.1,-5.7,0,1023,27,9,0
2/15/2018,-1.4,5.5,-8.4,0,1022.3,206,7,3
2/14/2018,1.8,6.4,-2.9,0,1024.7,56,8,6
2/13/2018,1.4,9.2,-6.4,0,1012.7,57,8,1
2/12/2018,-0.2,5.5,-5.9,0,1021.3,253,9,2
2/11/2018,-3.9,-1.4,-6.4,0,1027.3,320,17,1
2/10/2018,-5.8,-1.1,-10.5,0,1029,316,14,1
2/9/2018,-1.9,3.7,-7.4,0,1025.7,2,15,6
2/8/2018,-4.8,1.4,-11.1,0,1018.6,114,8,7
2/7/2018,-3.5,1,-8.1,0,1027.6,359,12,0
2/6/2018,-5.2,1.8,-12.1,0,1026,181,9,1
2/5/2018,-4.3,-0.2,-8.5,0,1034,42,10,0
2/4/2018,-4.5,2.2,-11.1,0,1033.1,308,11,1
2/3/2018,-4.5,0.5,-9.6,0,1036.8,348,9,1
2/2/2018,-3.8,-1.1,-6.5,0,1039.3,4,10,0
2/1/2018,-1.4,5,-7.9,0,1031.5,340,12,3
1/31/2018,0.8,4.3,-2.6,0,1028.4,290,8,0
1/30/2018,-0.8,5,-6.6,0,1027.8,324,12,1
1/29/2018,-2.7,0.2,-5.6,0,1028.3,296,9,6
1/28/2018,-6.7,-2.3,-11,0,1030.8,319,11,0
1/27/2018,-7.7,-3.9,-11.5,0,1031.6,36,9,7
1/26/2018,-8.1,-4.7,-11.5,0,1036.8,185,5,6
1/25/2018,-7.7,-4.7,-10.6,0,1039.5,66,7,5
1/24/2018,-7.2,-1.4,-12.9,0,1034.2,315,10,4
1/23/2018,-8.5,-4.7,-12.3,0,1031.5,281,7,0
1/22/2018,-4.3,-2.9,-5.7,0,1027.7,337,15,6
1/21/2018,-3.4,-2.3,-4.5,2,1025.2,112,8,8
1/20/2018,-1.6,3,-6.3,0,1025.5,98,9,7
1/19/2018,0.9,8.5,-6.6,0,1023,165,5,0
1/18/2018,-1.1,5.1,-7.2,0,1024.7,131,5,6
1/17/2018,1.2,7.1,-4.7,0,1022.2,25,8,5
1/16/2018,1,5.3,-3.3,0,1018.5,221,7,7
1/15/2018,-1.4,2.4,-5.1,0,1022.9,75,8,4
1/14/2018,0.1,7,-6.7,0,1023.3,45,6,3
1/13/2018,-2.9,3.6,-9.3,0,1024.5,99,3,3
1/12/2018,-3.8,3.6,-11.2,0,1029.4,241,4,2
1/11/2018,-5.2,-1.5,-8.9,0,1036.3,290,9,0
1/10/2018,-4.5,-1.3,-7.7,0,1032.2,0,16,1
1/9/2018,-2.5,0.6,-5.5,0,1023.4,328,17,2
1/8/2018,-1.9,0.1,-4,0,1019.3,313,14,3
1/7/2018,0.7,3.4,-2,0,1021.4,315,9,7
1/6/2018,-1.6,3.1,-6.3,0,1026.7,88,5,6
1/5/2018,-2.6,3.4,-8.6,0,1027.6,21,7,2
1/4/2018,-3.5,-1.7,-5.3,0,1032,320,7,7
1/3/2018,-1.9,0.5,-4.2,0,1038.9,20,14,7
1/2/2018,-2.3,2.7,-7.3,0,1037.5,10,11,7
1/1/2018,-1.6,3.2,-6.3,0,1029.7,71,6,1
12/31/2017,-0.9,5.3,-7.1,0,1026,171,5,0
12/30/2017,1,6.1,-4.1,0,1028.7,297,5,4
12/29/2017,-3.3,-1.2,-5.4,2,1031.7,235,3,8
12/28/2017,-1.4,1.9,-4.6,0,1028.5,155,3,6
12/27/2017,-2.4,1.8,-6.5,0,1027.1,60,3,5
12/26/2017,-1,3.9,-5.9,0,1031.1,203,5,0
12/25/2017,0.2,4.6,-4.1,0,1026.5,190,8,2
12/24/2017,3.6,6.2,1,0,1026.9,346,12,0
12/23/2017,1.1,6.1,-4,0,1021.8,307,6,7
12/22/2017,2.6,10.2,-5,0,1024.9,18,5,3
12/21/2017,2.2,9.1,-4.6,0,1024,135,5,0
12/20/2017,2.3,8.6,-4,0,1030.6,304,6,0
12/19/2017,-0.4,5,-5.8,0,1031.2,228,7,1
12/18/2017,0.2,5.8,-5.3,0,1033.6,352,11,0
12/17/2017,-1.2,5.4,-7.8,0,1028.3,225,7,0
12/16/2017,-2.1,0.3,-4.5,0,1036.1,307,10,0
12/15/2017,-1.6,1.9,-5,0,1034.9,337,16,4
12/14/2017,-2.4,0.6,-5.4,0,1031.4,212,4,7
12/13/2017,-4.6,-0.6,-8.6,0,1036.9,130,4,3
12/12/2017,-4.7,-1.8,-7.5,0,1034.2,66,6,6
12/11/2017,-1.8,0.7,-4.2,0,1033.1,47,12,1
12/10/2017,2.5,4.8,0.2,0,1025,7,15,0
12/9/2017,2.8,9.1,-3.5,0,1016,287,6,4
12/8/2017,1.9,7.7,-3.8,0,1023.6,214,8,0
12/7/2017,1.8,4.6,-1,0,1031.8,344,9,3
12/6/2017,3.5,10.1,-3.1,0,1022.7,31,9,2
12/5/2017,0.1,6.8,-6.5,0,1020.7,209,7,0
12/4/2017,-0.9,3,-4.8,0,1030.1,278,10,0
12/3/2017,1.4,6.1,-3.4,0,1030.5,13,14,3
12/2/2017,-0.5,5.2,-6.2,0,1023,54,5,7
12/1/2017,-0.9,5.5,-7.3,0,1028.2,196,5,0
11/30/2017,-1.6,3.4,-6.5,0,1033.4,246,9,0
11/29/2017,-2.5,0.8,-5.9,0,1035.5,106,5,5
11/28/2017,1.9,7,-3.3,0,1030.6,3,12,1
11/27/2017,0.9,5.6,-3.8,0,1019.3,84,3,5
11/26/2017,1.6,4.8,-1.5,0,1029.6,181,9,0
11/25/2017,2.6,8.8,-3.5,0,1022.5,45,7,6
11/24/2017,1.4,6.6,-3.7,0,1022.7,205,9,2
11/23/2017,1.1,6.5,-4.2,0,1025.4,292,10,2
11/22/2017,3,8.4,-2.3,0,1026.2,302,10,2
11/21/2017,2.9,9.4,-3.6,0,1022,349,9,6
11/20/2017,1.8,10,-6.4,0,1026.2,207,5,2
11/19/2017,-0.5,5,-5.9,0,1028.6,106,4,7
11/18/2017,0.1,4.2,-3.9,0,1030.6,239,9,1
11/17/2017,1.8,5.4,-1.9,0,1032.2,353,15,6
11/16/2017,2.1,8.3,-4.1,0,1021.1,49,3,3
11/15/2017,1.9,6.5,-2.6,0,1025.7,70,5,1
11/14/2017,3.5,7.4,-0.4,0,1024.6,347,8,0
11/13/2017,5.5,11.7,-0.8,0,1021.1,348,14,0
11/12/2017,4.8,10.4,-0.9,0,1016.4,108,3,7
11/11/2017,3.7,8.6,-1.2,0,1022.9,245,7,1
11/10/2017,9.5,12.4,6.6,0,1027.8,9,12,1
11/9/2017,8.8,13.6,4.1,0,1018.2,359,7,7
11/8/2017,8.3,14.4,2.3,0,1024.4,122,4,4
11/7/2017,11.7,19.3,4,0,1021.6,28,7,1
11/6/2017,9.3,15.1,3.6,0,1017.6,65,3,7
11/5/2017,7.7,13.4,2,0,1021.7,53,4,6
11/4/2017,6.1,13.9,-1.7,0,1028.8,196,6,1
11/3/2017,7.6,12.1,3.1,0,1034,70,5,0
11/2/2017,13.1,20.3,5.8,0,1021.4,15,9,5
11/1/2017,12.4,19.5,5.3,0,1017.8,71,5,5
10/31/2017,8.2,14.8,1.7,0,1018.9,73,5,7
10/30/2017,7.8,16.1,-0.4,0,1026,207,5,0
10/29/2017,9.8,14.1,5.5,0,1033,308,8,0
10/28/2017,11.4,13.9,8.9,0,1030.4,7,18,6
10/27/2017,12.7,16.8,8.6,0,1018.7,124,4,7
10/26/2017,12.2,15.9,8.6,0,1018.7,191,3,8
10/25/2017,11.1,15.3,6.9,2,1023.4,107,3,7
10/24/2017,11.8,18.1,5.6,0,1025.2,191,6,7
10/23/2017,11.6,17.4,5.7,0,1025.9,158,5,4
10/22/2017,12.3,14,10.6,0,1024.3,55,3,8
10/21/2017,13.6,17.7,9.5,0.1,1023,100,6,7
10/20/2017,13.4,17.3,9.6,0,1019.1,214,5,7
10/19/2017,14.2,18.1,10.3,0,1020.5,179,5,6
10/18/2017,13,13.7,12.3,1.4,1023,199,5,8
10/17/2017,12.7,16.8,8.5,2.4,1027.5,181,5,7
10/16/2017,13.7,17.9,9.4,0,1031.3,130,4,7
10/15/2017,12.9,16.3,9.5,2,1029.4,38,4,7
10/14/2017,10.8,13.9,7.7,0.9,1028,21,5,8
10/13/2017,12.8,19.8,5.8,0,1023.9,330,5,4
10/12/2017,11.7,15.4,8,0,1022.7,122,6,7
10/11/2017,11.4,16.6,6.2,0,1027.9,10,5,6
10/10/2017,10.4,11.4,9.4,1.2,1027.6,37,6,8
10/9/2017,13.2,15,11.5,51.4,1025.8,17,9,8
10/8/2017,16.4,17.6,15.1,15.8,1021.6,285,4,8
10/7/2017,15.1,18,12.2,0,1020.1,199,5,8
10/6/2017,16.8,22.8,10.8,0,1018,201,7,4
10/5/2017,14.6,20.7,8.4,0,1019.9,200,7,4
10/4/2017,15.2,22,8.3,0,1024.7,185,9,4
10/3/2017,16.1,20.5,11.7,0,1028.2,83,5,7
10/2/2017,16.6,19.8,13.5,0.1,1025.3,84,5,8
10/1/2017,21.4,26.3,16.4,0,1015.3,56,9,7
9/30/2017,19.4,24.9,13.9,0,1012.8,215,5,7
9/29/2017,17.9,26.8,9.1,0,1012.8,79,5,0
9/28/2017,15.2,22.4,8.1,0,1014.8,246,9,0
9/27/2017,17.1,21.1,13.2,0.1,1016.5,235,6,7
9/26/2017,20.9,24,17.8,0,1015.6,34,7,7
9/25/2017,24.9,28.1,21.7,0,1010.7,215,5,6
9/24/2017,23.7,29.2,18.2,0,1011.2,77,7,7
9/23/2017,20.9,28.5,13.4,0,1010.1,91,5,7
9/22/2017,22.4,28.1,16.8,0,1011,318,8,2
9/21/2017,21.7,28.1,15.3,0,1007.1,253,5,7
9/20/2017,21.7,29,14.4,0,1012.8,214,7,4
9/19/2017,23.6,30.8,16.5,0,1011.8,35,5,2
9/18/2017,22.9,31,14.7,0,1005.7,245,6,1
9/17/2017,24.7,29.4,20,0,1010,334,6,1
9/16/2017,23.9,28.5,19.2,0,1012.8,69,5,5
9/15/2017,25.2,28.9,21.6,0,1016.3,206,5,7
9/14/2017,24.8,29.4,20.1,0,1017.4,190,7,6
9/13/2017,25.4,30.5,20.4,0,1017.8,196,5,7
9/12/2017,23.3,30.2,16.4,0,1016.7,179,5,3
9/11/2017,23.4,28.9,17.8,0,1013.2,178,7,1
9/10/2017,23.9,25.4,22.5,2.6,1010.3,104,3,7
9/9/2017,26.4,30.3,22.4,0,1009.9,135,6,7
9/8/2017,26.9,32.5,21.3,0,1008.2,75,9,7
9/7/2017,25.1,31.5,18.8,0,1005.9,135,6,5
9/6/2017,25.9,32,19.7,0,1006.6,245,5,4
9/5/2017,26.1,30.7,21.5,0,1008.9,315,7,6
9/4/2017,24.1,28.1,20.1,2,1010.4,208,7,7
9/3/2017,23.1,27.9,18.3,0,1011.8,213,8,7
9/2/2017,24.4,28.1,20.6,0,1012.2,221,7,7
9/1/2017,22.1,26,18.2,0,1011.7,196,6,7
8/31/2017,22.9,26.4,19.3,0.1,1012.6,212,8,7
8/30/2017,21.5,27.4,15.6,0,1013.4,215,8,7
8/29/2017,21.1,26.5,15.7,0,1016.7,212,9,7
8/28/2017,22.5,27.9,17.1,0,1017,42,8,7
8/27/2017,19.5,22.1,16.9,25.8,1013.3,105,6,8
8/26/2017,23.6,27.7,19.4,1.6,1014.4,205,9,7
8/25/2017,25.1,32.6,17.7,0,1012.3,305,8,7
8/24/2017,28.1,32.5,23.6,0,1010.1,341,7,3
8/23/2017,28.6,33.5,23.7,0.1,1006.3,27,6,5
8/22/2017,27.6,30.2,24.9,37.3,1006.9,133,6,7
8/21/2017,28.6,32.8,24.5,0,1005.5,207,7,7
8/20/2017,26.1,30.2,22,2,1006.5,229,5,7
8/19/2017,25.9,29.5,22.3,3,1009.9,39,3,7
8/18/2017,26.2,29.3,23.1,22.6,1010.1,336,5,8
8/17/2017,25.8,31,20.5,0,1008.1,109,5,6
8/16/2017,27.1,31.9,22.2,4.6,1006.5,138,8,7
8/15/2017,26.8,30.6,22.9,0,1005.5,195,7,7
8/14/2017,26.8,31.3,22.2,0,1007.1,158,5,6
8/13/2017,26.4,30.1,22.7,6.5,1008.3,32,5,8
8/12/2017,23.6,25.6,21.5,52.7,1007.9,67,8,8
8/11/2017,27.9,30.8,25,7.3,1003.9,17,6,8
8/10/2017,27.8,31.5,24,0,999.8,172,7,7
8/9/2017,26.3,30.7,21.9,2,997.6,150,7,7
8/8/2017,30.6,35,26.1,0.9,997.7,138,7,7
8/7/2017,29.9,35.2,24.5,0,999.7,168,8,6
8/6/2017,30,36.5,23.5,0,999.6,301,7,5
8/5/2017,28.4,33.1,23.6,4.6,1000.9,140,7,7
8/4/2017,32.1,38.2,26.1,0,1000.9,64,6,7
8/3/2017,29.9,35.4,24.4,0,996.2,266,9,4
8/2/2017,28.3,31,25.6,66.8,999.5,54,7,7
8/1/2017,29.1,32.8,25.5,0,1006.1,121,8,7
7/31/2017,27.1,32.2,22.1,0,1006.6,146,6,7
7/30/2017,25,30.5,19.5,0,1005.1,195,6,6
7/29/2017,25.6,28.8,22.3,0,1007.4,215,9,6
7/28/2017,27.2,30.9,23.6,0,1011.7,205,5,7
7/27/2017,25.5,29.8,21.2,0,1008.5,326,5,7
7/26/2017,23.4,25.3,21.5,1.4,1006,39,7,8
7/25/2017,27.8,30.3,25.3,0.4,1008,231,5,7
7/24/2017,27.8,30.3,25.3,0,1005.9,37,5,8
7/23/2017,26.6,28.5,24.7,2,1004.4,184,5,7
7/22/2017,24.8,28.2,21.4,0,1008.6,84,5,8
7/21/2017,23.8,26.3,21.2,135.6,1009.6,116,7,8
7/20/2017,30.8,34.7,26.8,11.3,1000.1,143,6,8
7/19/2017,29.4,32.7,26,0,1001.2,208,6,7
7/18/2017,29.4,32.4,26.5,0.1,1004.4,187,7,8
7/17/2017,29.6,33.1,26.2,0.3,1007.8,169,5,7
7/16/2017,30.1,34.2,26,0,1008.3,87,6,7
7/15/2017,28.6,32.2,25,0.4,1007.3,89,4,7
7/14/2017,30.2,34.3,26.1,0.6,1002.8,70,8,7
7/13/2017,31.9,35.7,28.2,2,998.9,205,8,7
7/12/2017,30.2,35.7,24.8,0,1000.6,194,7,6
7/11/2017,29.6,35.2,24,0,1000.8,225,7,6
7/10/2017,29.4,36.5,22.4,0,998.1,127,6,4
7/9/2017,31.4,35.8,27,0,997.3,160,8,7
7/8/2017,26.4,32.1,20.6,0,997.5,84,7,6
7/7/2017,27.2,33.4,21.1,3.3,996.8,200,10,6
7/6/2017,24.8,26.3,23.2,37.2,1001.6,55,9,8
7/5/2017,28.4,32.3,24.5,1.2,1006.6,138,7,7
7/4/2017,25.5,28.8,22.2,17,1006.6,90,5,7
7/3/2017,28.4,32.1,24.7,21.5,1004.3,127,6,7
7/2/2017,30.2,34.6,25.8,0,1002.6,125,8,7
7/1/2017,30.9,35.7,26,0,1001,158,9,7
6/30/2017,29.8,35.3,24.2,0,1002,197,7,7
6/29/2017,28.6,32.8,24.3,2,1005.1,209,6,6
6/28/2017,28.9,34.4,23.4,2,1005.4,111,6,7
6/27/2017,29,35.1,22.9,0,1005.4,111,8,7
6/26/2017,26.9,34.1,19.8,0,1005.6,175,6,6
6/25/2017,24.9,31.8,17.9,0,1004.7,39,6,6
6/24/2017,22.4,26.5,18.2,0,1004.2,64,7,6
6/23/2017,20.2,22.1,18.4,26.3,1004.7,47,10,8
6/22/2017,21,22.4,19.6,76.9,1006.7,83,7,8
6/21/2017,27.3,31.3,23.3,1.2,1005.1,33,10,8
6/20/2017,27.3,33.6,21,0,1002.5,203,10,7
6/19/2017,28.9,35.2,22.6,0,1001.3,76,9,6
6/18/2017,30.1,34.7,25.6,0.4,1002.6,40,9,7
6/17/2017,29.5,35.2,23.8,2,1002.4,210,12,7
6/16/2017,30.6,37.6,23.5,0,1004,217,12,7
6/15/2017,28.8,38.5,19,0,1005.2,235,9,7
6/14/2017,26.1,36.1,16.1,0,1008.9,242,8,4
6/13/2017,21.1,26.1,16.2,10.6,1014.4,239,5,4
6/12/2017,23.4,27.1,19.7,2,1013.7,121,10,7
6/11/2017,23.1,30.6,15.6,0.6,1010,88,8,7
6/10/2017,24.1,29.2,19.1,0,1009,157,9,7
6/9/2017,28.4,38.3,18.4,0,1002.8,220,11,5
6/8/2017,24.9,33.1,16.7,0.2,1004.4,216,6,7
6/7/2017,22.6,30.4,14.7,0,1007.3,218,6,6
6/6/2017,18.2,19.7,16.8,0.4,1009.5,213,8,8
6/5/2017,24.6,29.3,20,2.9,1011.7,196,5,7
6/4/2017,23.7,32,15.4,0,1010.1,158,8,7
6/3/2017,20.1,27.7,12.6,0,1010.9,241,7,7
6/2/2017,19.9,21.9,17.9,0,1009.3,104,10,6
6/1/2017,23.6,31.1,16.2,2,1004.1,162,9,0
5/31/2017,25,33.5,16.5,2,998.7,228,9,7
5/30/2017,22.7,27.3,18.1,0.1,1005,233,6,7
5/29/2017,23.8,25.7,21.8,1,1010.9,90,9,7
5/28/2017,27.9,35.4,20.3,0,1007.2,78,10,4
5/27/2017,24.4,30.7,18,0,1003.9,103,9,7
5/26/2017,21.9,29,14.7,0,1008,154,7,5
5/25/2017,23.1,29.1,17,0,1012.2,166,12,3
5/24/2017,23.6,33.7,13.6,0,1007.6,247,10,2
5/23/2017,21.3,29.4,13.2,0,1012.4,214,7,1
5/22/2017,18.4,20.6,16.1,29.3,1014.2,35,6,8
5/21/2017,24.3,28.8,19.8,2,1010.1,116,10,7
5/20/2017,27.9,35.1,20.7,0.7,1009,153,11,6
5/19/2017,29.7,36.8,22.6,0,1007.3,211,9,7
5/18/2017,27.2,34.7,19.7,0,1006.1,218,8,6
5/17/2017,24.9,32.1,17.6,0,1005.5,158,6,6
5/16/2017,23.7,31.1,16.3,0,1004.5,199,9,7
5/15/2017,21.8,27.9,15.7,0,1012.6,191,7,5
5/14/2017,22.6,27.9,17.4,0,1014,54,9,4
5/13/2017,21.2,28.1,14.3,0,1010.3,328,14,2
5/12/2017,21.2,29.1,13.4,0,1002.3,312,14,4
5/11/2017,21.6,30.1,13,0,1007.9,359,14,5
5/10/2017,23.3,31.6,15,0,1005.2,278,8,3
5/9/2017,22.4,28.3,16.6,0,1007.2,171,9,6
5/8/2017,22.8,30.8,14.7,0,1006.4,196,8,7
5/7/2017,21.9,30.9,13,0,1010.7,222,9,4
5/6/2017,20.2,28.9,11.5,0,1013.2,343,9,1
5/5/2017,17.7,20,15.4,0,1015,275,13,4
5/4/2017,20.4,24.8,15.9,0,1013.4,243,10,7
5/3/2017,22,26.3,17.7,0.2,1015,208,9,7
5/2/2017,21.4,29.3,13.5,0,1014.8,145,7,7
5/1/2017,19.2,26.7,11.8,0,1015.7,107,6,7
4/30/2017,22.4,28.9,16,0,1011.9,184,9,7
4/29/2017,23.6,33.5,13.6,0,1002,244,9,4
4/28/2017,21.4,30.6,12.2,0,1004.8,277,6,4
4/27/2017,18,28.8,7.2,0,1010.7,294,10,3
4/26/2017,15.7,23.5,7.8,0,1020.5,330,10,1
4/25/2017,17.1,20.4,13.7,0,1022.1,312,9,4
4/24/2017,16.9,23.3,10.4,0,1015.1,18,14,3
4/23/2017,19.8,24.1,15.5,0,1009.4,116,9,4
4/22/2017,17.9,26.4,9.5,0,1007.2,226,16,4
4/21/2017,17.7,22.5,12.9,0,1014.2,278,9,2
4/20/2017,14.4,23.3,5.6,0,1010.8,12,8,6
4/19/2017,14.4,16.1,12.7,2,1009.5,217,6,8
4/18/2017,18.8,22.7,14.8,0,1005.1,21,11,1
4/17/2017,18.2,25.6,10.8,0,998.8,297,12,7
4/16/2017,19.6,25.2,13.9,0,1007.5,78,7,7
4/15/2017,20.7,31.1,10.3,0,1008.4,309,7,5
4/14/2017,17.9,27.8,7.9,0,1004.8,306,7,4
4/13/2017,12.4,19.1,5.7,0,1007.2,221,5,6
4/12/2017,16,26,6,0,1013.2,43,9,4
4/11/2017,14.8,21.6,7.9,0,1016,5,12,6
4/10/2017,15.3,19.8,10.9,0,1010.6,229,9,7
4/9/2017,12.9,18.7,7.1,0,1018.7,205,9,7
4/8/2017,15.8,18.3,13.4,2,1020.1,176,9,7
4/7/2017,8.6,17.2,0,0,1013.4,138,5,7
4/6/2017,17.1,24.9,9.2,0,1012.4,150,6,7
4/5/2017,16.3,20,12.6,0,1011.7,171,9,6
4/4/2017,16.6,19.9,13.2,2,1014.5,223,7,7
4/3/2017,16.6,25.5,7.7,0,1016.6,188,8,5
4/2/2017,14.4,23.1,5.8,0,1017.7,181,6,7
4/1/2017,13.2,22.2,4.3,0,1016.7,79,8,5
3/31/2017,12.7,18.8,6.6,0,1022.4,316,10,3
3/30/2017,12.6,15.9,9.2,0,1025.7,112,6,7
3/29/2017,12.4,19.6,5.2,0,1018.9,213,8,5
3/28/2017,10.2,16.5,3.8,0,1020.4,220,10,6
3/27/2017,10.3,15.3,5.3,952.8,1021.8,250,8,3
3/26/2017,10.8,14.4,7.3,0,1021.2,325,11,5
3/25/2017,7.3,13.9,0.7,2,1020.8,334,11,6
3/24/2017,2.9,4.3,1.5,2.2,1022.6,68,5,8
3/23/2017,6.7,8.1,5.3,7.4,1025.1,80,8,8
3/22/2017,8.8,13.9,3.7,2.6,1020.5,183,7,7
3/21/2017,9.3,14.2,4.4,0,1022.9,223,8,7
3/20/2017,10.4,13.1,7.8,0.3,1024.3,79,9,8
3/19/2017,11.9,18.3,5.6,0,1022.8,89,7,7
3/18/2017,11.6,19.1,4,0,1024.8,111,9,7
3/17/2017,11.3,15.6,7,0,1020.1,181,5,7
3/16/2017,9.2,16.3,2,0,1019,203,9,7
3/15/2017,8.5,15.5,1.5,0,1022.1,175,9,7
3/14/2017,8.9,17.3,0.5,0,1026.1,66,10,1
3/13/2017,8.7,15.5,1.8,0,1026.2,335,7,2
3/12/2017,9.7,13.5,5.9,0,1027.7,17,10,3
3/11/2017,13.2,19.9,6.6,0,1020,354,11,7
3/10/2017,9.7,19.3,0.1,0,1016.3,187,5,6
3/9/2017,8.3,17.5,-0.8,0,1014.5,290,7,0
3/8/2017,5.6,13.4,-2.2,0,1016.8,332,9,3
3/7/2017,4.1,8.5,-0.3,0,1022.7,339,11,0
3/6/2017,4.5,9.9,-1,0,1021.7,9,14,5
3/5/2017,7.7,11.2,4.2,0,1023.1,335,11,4
3/4/2017,5.3,12.4,-1.8,0,1018.5,39,8,5
3/3/2017,7.2,14.4,0,0,1015.8,90,10,5
3/2/2017,2.5,15.1,-10,0,1015.6,228,9,0
3/1/2017,5.5,8.7,2.3,0,1025.5,336,14,2
2/28/2017,9.8,15.7,4,0,1018.9,8,10,6
2/27/2017,7.7,16.1,-0.8,0,1020.3,122,7,3
2/26/2017,6.3,13.3,-0.7,0,1024.4,147,6,0
2/25/2017,6.8,13.5,0.2,0,1023.2,23,6,2
2/24/2017,3.6,11.4,-4.2,0,1024.9,310,7,0
2/23/2017,1.8,8.1,-4.6,0,1027.8,257,8,0
2/22/2017,0.6,5.8,-4.6,0,1025.6,313,9,6
2/21/2017,-0.2,2.2,-2.7,5.4,1028.2,207,8,8
2/20/2017,1.4,5.1,-2.3,0,1033.3,290,9,6
2/19/2017,6.8,14.2,-0.6,0,1015.3,12,18,6
2/18/2017,3.2,10.2,-3.7,0,1017.6,112,7,3
2/17/2017,2.6,6.2,-1,0,1029.1,253,9,0
2/16/2017,5.5,9.3,1.6,0,1024.3,26,18,7
2/15/2017,2.6,8.7,-3.4,0,1016.9,61,5,7
2/14/2017,0.6,5,-3.8,0,1030.7,61,5,7
2/13/2017,4.5,12.2,-3.1,0,1033.5,70,6,1
2/12/2017,2.9,10.4,-4.6,0,1027.4,81,6,6
2/11/2017,0.8,9.1,-7.4,0,1027.9,111,5,0
2/10/2017,1.2,5.5,-3,0,1029.8,327,10,0
2/9/2017,-0.5,2.8,-3.7,0,1028.6,337,17,0
2/8/2017,0.1,3.8,-3.5,0,1031.3,352,16,2
2/7/2017,0.7,3.2,-1.9,2,1030.9,30,5,7
2/6/2017,1.4,4.8,-1.9,0,1033,195,8,5
2/5/2017,3.9,9.2,-1.5,0,1024.9,17,9,2
2/4/2017,3.1,7.7,-1.5,0,1019,292,6,7
2/3/2017,0,6.4,-6.4,0,1021.9,162,3,7
2/2/2017,-2.2,5.6,-10,0,1028.4,102,5,6
2/1/2017,0.2,4.5,-4.1,0,1036.7,222,7,0
1/31/2017,-0.3,4.8,-5.5,0,1031,280,7,6
1/30/2017,-2.9,1.8,-7.5,0,1034.9,217,7,3
1/29/2017,-1.2,1.4,-3.9,0,1034,354,15,6
1/28/2017,-1.1,2,-4.3,0,1022.1,48,7,8
1/27/2017,-0.9,4.3,-6.1,0,1027.6,210,10,5
1/26/2017,2.2,9.5,-5,0,1027.4,17,9,5
1/25/2017,-2.2,3,-7.5,0,1028.7,69,5,7
1/24/2017,-3.9,2.3,-10.1,0,1036.2,146,5,6
1/23/2017,-4.9,0.3,-10.1,0,1036.2,66,5,4
1/22/2017,-4.3,0.6,-9.2,0,1035.8,66,6,0
1/21/2017,-4.7,0.1,-9.4,0,1033.3,356,12,0
1/20/2017,-4.3,-0.2,-8.4,0,1031.6,244,5,1
1/19/2017,-3.2,-0.6,-5.9,0,1033.1,354,17,2
1/18/2017,-2,1.8,-5.8,2,1031.6,126,7,6
1/17/2017,0.1,2.1,-1.9,0,1031.9,18,5,7
1/16/2017,-2.1,0.2,-4.4,0,1032.1,87,5,7
1/15/2017,-2.9,-0.6,-5.1,0,1032.3,132,6,7
1/14/2017,-1.7,3,-6.4,0,1034.7,132,7,0
1/13/2017,0,3.5,-3.5,0,1028.1,10,11,0
1/12/2017,1.4,5.6,-2.7,0,1021.1,280,8,4
